31 0.129630 9208.027204 4.362449 0.171933 5.545144 0.310171 -3.224392 0.256345 5.379132 0.629347
32 0.132653 6563.635766 4.744730 0.102654 5.955133 0.361229 -3.604857 0.328406 5.655610 0.677567
33 0.195876 6192.396726 4.456432 0.069741 5.702143 0.335591 -3.308357 0.343256 5.367312 0.576427
34 0.182482 7401.117421 4.948661 0.125839 6.097709 0.308190 -3.703923 0.312634 5.859541 0.599509
35 0.101852 6814.639716 4.715488 0.089957 5.865160 0.203390 -3.470750 0.312634 5.626368 0.563279
36 0.226804 6954.061147 4.384872 0.199763 5.558428 0.248570 -3.164018 0.303157 5.319636 0.550123
37 0.177215 6790.115105 4.884353 0.156886 6.057909 0.251759 -3.663500 0.335760 5.819117 0.627151
38 0.171429 6611.066094 4.749861 0.172061 5.923416 0.156368 -3.529007 0.357224 5.684625 0.519174
39 0.169643 7599.782205 4.490517 0.198231 5.586526 0.198974 -3.262829 0.352944 5.425281 0.555101
40 0.091837 7834.551365 4.821789 0.198231 5.917798 0.248642 -3.594100 0.319075 5.756553 0.555101
41 0.257143 7034.013039 5.340591 0.298435 6.577024 0.182534 -4.093791 0.375788 6.275355 0.565532
42 0.222222 5723.330644 4.558870 0.253499 5.822644 0.133428 -3.435790 0.322850 5.493634 0.553670
43 0.147368 6810.748679 4.138394 0.215330 5.402167 0.244929 -3.037123 0.300745 5.094967 0.553670
44 0.247619 7424.980681 4.436495 0.061654 5.537373 0.098537 -3.369040 0.273702 5.357218 0.558632
45 0.333333 5949.531805 4.643190 0.051114 5.926846 0.211941 -3.687686 0.227723 5.512090 0.487307
46 0.209302 5112.050419 4.236432 0.136376 5.520088 0.236625 -3.280927 0.278294 5.105332 0.547119
47 0.250000 6379.013568 4.539920 0.103765 5.756357 0.053239 -3.517197 0.312013 5.408820 0.514564
48 0.206897 6581.006547 4.666753 0.092801 5.793496 0.188148 -3.725784 0.238733 5.535652 0.653121
49 0.162500 8738.017574 5.122605 0.045622 6.204683 0.136878 -4.073278 0.233201 5.991505 0.621734
50 0.250000 7700.664167 4.446445 0.039086 5.528523 0.138146 -3.397117 0.302374 5.315344 0.657850
51 0.305263 6699.054351 4.226135 0.005574 5.443191 0.020433 -3.176807 0.336868 5.095034 0.536520
52 0.247312 7430.145561 4.093444 0.008093 5.246048 0.062239 -2.994329 0.349922 4.885291 0.536520
53 0.263736 7396.175077 4.820826 0.052071 5.978142 0.200874 -3.681292 0.409894 5.618337 0.537752
54 0.281818 7060.672865 4.678440 0.078363 5.855105 0.199433 -3.566069 0.406338 5.475951 0.520722
55 0.215054 6582.441122 4.746761 0.177765 5.923426 0.158694 -3.651814 0.406338 5.544272 0.519833
56 0.270270 8023.457445 4.800222 0.136463 5.947284 0.180826 -3.617569 0.435734 5.597733 0.499463
57 0.166667 6671.473113 4.488273 0.115931 5.792731 0.215372 -3.328402 0.480850 5.308567 0.496058
58 0.136842 7409.632365 4.678523 0.080504 5.982981 0.171843 -3.518652 0.433179 5.498816 0.561780
59 0.180851 7768.970900 4.837469 0.174301 6.157780 0.118664 -3.693451 0.433179 5.657762 0.571906
60 0.204082 7438.753112 4.638636 0.127883 5.958947 0.037246 -3.494619 0.412056 5.458930 0.571906
61 0.145833 7461.457688 4.910333 0.142001 6.230645 0.030510 -3.766316 0.401551 5.730627 0.665072
62 0.125000 7844.650228 4.712272 0.152779 5.861192 0.050125 -3.587215 0.380349 5.532565 0.665072
63 0.181818 9120.891800 4.607469 0.133623 5.756390 0.130927 -3.482412 0.298605 5.427763 0.598147
64 0.123810 9598.159998 4.492239 0.119927 5.719819 0.052964 -3.416014 0.298605 5.282705 0.601829
65 0.238636 9139.907966 4.946983 0.063453 6.174564 0.052641 -3.834705 0.317846 5.701396 0.589431
66 0.263158 7767.922679 4.555380 0.112158 5.782960 0.008838 -3.430362 0.395100 5.305384 0.614132
67 0.160377 9175.803101 4.707387 0.123882 5.934968 0.180232 -3.582369 0.338323 5.457392 0.566692
68 0.204545 8996.935207 4.824412 0.148523 6.051992 0.078766 -3.699394 0.386363 5.574416 0.581887
69 0.202381 8841.469886 4.762581 0.152787 5.990161 0.148305 -3.637563 0.399949 5.512585 0.534628
70 0.160714 8456.065576 4.466288 0.161913 5.695250 0.123517 -3.342652 0.476923 5.216293 0.584130
71 0.210000 9500.330878 4.627565 0.201269 5.831108 0.274031 -3.478510 0.458532 5.206043 0.652396
72 0.244186 9719.534223 5.140012 0.132962 6.343555 0.072042 -3.990957 0.451636 5.718490 0.530909
73 0.142857 8791.363136 4.417498 0.130058 5.621041 0.091501 -3.268443 0.448613 4.995976 0.488613
74 0.218391 9308.327125 5.073801 0.210904 6.258007 0.179846 -3.908216 0.448613 5.635749 0.472853
75 0.339623 9181.234933 4.606642 0.174633 5.770933 0.011041 -3.441057 0.454621 5.168590 0.516481
76 0.406250 10097.935194 4.627232 0.249457 5.791524 0.003164 -3.465610 0.468262 5.189180 0.401131
77 0.299065 9414.267516 4.573854 0.181233 5.795017 0.001346 -3.469104 0.359829 5.135802 0.395593
78 0.254902 8902.933455 5.137322 0.278276 6.402031 0.047154 -4.032571 0.411907 5.699270 0.439410
79 0.316832 9372.938026 4.463801 0.253257 5.753596 0.063799 -3.384137 0.394420 5.050835 0.378211
80 0.190000 8083.478177 4.607567 0.155913 5.897362 0.093044 -3.524881 0.394420 5.191579 0.400913
81 0.159292 6994.701839 4.744850 0.182208 6.098959 0.067970 -3.662163 0.394420 5.328861 0.363298
82 0.170000 7835.673232 5.054368 0.188639 6.408478 0.092852 -3.978389 0.394420 5.638380 0.474718
83 0.130841 7544.326609 4.134839 0.251431 5.488949 0.109195 -3.058859 0.404961 4.718851 0.466532
84 0.205357 8443.732371 4.769440 0.270351 5.977010 0.092890 -3.722293 0.404961 5.382285 0.544382
85 0.272727 8391.894520 4.422057 0.286710 5.657460 0.166987 -3.374910 0.417616 5.034901 0.507678
86 0.209302 8365.834148 4.123707 0.222605 5.359110 0.063442 -3.076560 0.446615 4.736551 0.582445
87 0.202128 9229.668786 4.391925 0.209514 5.627328 0.191095 -3.344778 0.446272 5.004769 0.541755
88 0.273684 7254.068931 4.362060 0.105281 5.666404 0.282495 -3.383853 0.400659 5.043844 0.518471
89 0.264151 6776.984079 4.192216 0.096695 5.512409 0.348371 -3.214009 0.367034 4.874000 0.580164
90 0.287234 8063.561457 4.754070 0.121813 6.074264 0.220282 -3.673865 0.426406 5.435855 0.573321
91 0.230000 7419.921855 4.477784 0.144652 5.766549 0.316297 -3.421876 0.426027 5.159568 0.566969
92 0.163265 8322.435069 4.431131 0.118061 5.719896 0.218725 -3.356538 0.376423 5.094230 0.556347
93 0.116505 8359.684579 4.261580 0.130416 5.479899 0.275668 -3.190689 0.397145 4.928382 0.587703
94 0.183486 7988.077617 4.519377 0.094169 5.737695 0.244641 -3.448486 0.434328 5.186178 0.520780
95 0.168317 7693.616685 4.353046 0.078163 5.607302 0.270192 -3.318093 0.401883 5.019847 0.537193
96 0.281250 7505.492562 4.387427 0.066642 5.712293 0.272860 -3.357044 0.389085 5.058798 0.511461
97 0.101010 7910.285339 4.858229 0.067147 6.115968 0.229363 -3.813335 0.340139 5.515089 0.540112
98 0.242105 9499.054979 4.639116 0.068934 5.896855 0.245997 -3.623866 0.507059 5.325620 0.489406
99 0.242991 10384.999874 4.304548 0.195345 5.562287 0.177211 -3.289297 0.525167 4.991052 0.484927
100 0.250000 8171.366218 4.421953 0.068671 5.679692 0.208811 -3.406703 0.528397 5.108457 0.524495
101 0.281818 8658.346015 4.679048 0.170569 5.936787 0.222844 -3.704618 0.513529 5.406372 0.531462
102 0.177083 10942.844637 4.983756 0.137948 6.157568 0.278160 -3.965592 0.471646 5.711080 0.590677
103 0.151163 7875.944155 4.263037 0.137960 5.436015 0.107078 -3.348156 0.471646 4.990361 0.590677
104 0.293578 9181.140063 4.086882 0.082895 5.259860 0.055488 -3.174973 0.588196 4.817177 0.561945
105 0.165217 8784.557340 4.326271 0.058676 5.499249 0.018221 -3.408911 0.498488 5.051116 0.510018
106 0.233333 9637.410136 4.781114 0.149685 5.914620 0.058382 -3.831112 0.468272 5.466487 0.466054
107 0.233645 10135.413143 4.417095 0.109672 5.550602 0.045931 -3.467093 0.592320 5.102469 0.479075
108 0.166667 10624.874187 4.715921 0.096969 5.849428 0.224811 -3.765919 0.540283 5.401295 0.568635
109 0.350515 10066.190681 4.491472 0.073926 5.624978 0.066033 -3.541470 0.409608 5.176845 0.600737
110 0.178218 8924.924864 4.460390 0.086522 5.593896 0.040439 -3.548635 0.445709 5.145763 0.486496
111 0.200000 9359.624962 4.432102 0.082664 5.565609 0.111700 -3.520348 0.321916 5.124200 0.542479
112 0.166667 9110.889552 4.251494 0.053586 5.385001 0.081525 -3.339740 0.339038 4.943592 0.542479
113 0.220000 10697.793777 4.486979 0.087468 5.620485 0.169696 -3.488501 0.350503 5.179076 0.622777
114 0.280899 10274.850658 4.294112 0.058520 5.427619 0.237988 -3.304652 0.319602 4.995227 0.617799
115 0.270270 10433.837143 4.248534 0.076704 5.357841 0.201881 -3.259074 0.196476 4.949649 0.622122
116 0.342342 8816.197091 4.083194 0.023974 5.219031 0.277633 -3.233486 0.140120 4.784309 0.430493
117 0.333333 8707.502015 4.400065 0.015827 5.535901 0.263398 -3.550356 0.163398 5.101179 0.468739
118 0.289157 8529.798179 4.125075 0.052101 5.310881 0.406746 -3.278756 0.180677 4.829579 0.453869
119 0.280000 9302.795216 4.293091 0.008718 5.430792 0.371816 -3.418034 0.146642 4.997595 0.504524
120 0.327103 9643.988205 4.429888 0.012619 5.567590 0.462939 -3.554832 0.149153 5.134393 0.442523
121 0.293478 9423.470849 4.593158 0.001160 5.730859 0.353278 -3.718101 0.132207 5.297662 0.469513
122 0.252525 7860.449443 4.342063 0.000421 5.494822 0.331245 -3.481751 0.152764 5.061312 0.494844
123 0.336957 9146.951264 4.840694 0.002788 5.960353 0.306280 -3.895153 0.177235 5.559943 0.479085
124 0.373494 8993.707529 4.390968 0.000103 5.510627 0.527919 -3.456405 0.093992 5.158028 0.507867
125 0.278846 8496.340918 4.752664 0.000208 5.843563 0.365792 -3.789342 0.277179 5.519724 0.619531
126 0.326316 9315.440476 4.183561 0.011983 5.274461 0.089241 -3.220239 0.258917 4.950621 0.572804
127 0.348214 9631.639883 4.240998 0.009790 5.341041 0.111024 -3.286820 0.258917 5.017201 0.512047
128 0.274725 9695.410537 4.654108 0.021591 5.746146 0.027102 -3.693976 0.326452 5.334722 0.495293
129 0.277778 8926.418558 4.161815 0.010863 5.253852 0.144342 -3.201683 0.211576 4.771307 0.496771
130 0.396040 9354.217241 4.980552 0.016795 6.072589 0.221994 -4.020420 0.180601 5.590044 0.488605
131 0.397727 9185.742173 4.371887 0.001739 5.463924 0.146492 -3.411755 0.197938 4.906238 0.419742
132 0.315315 6901.646137 4.167603 0.071002 5.234762 0.185782 -3.305651 0.248886 4.677076 0.403341
133 0.192982 7632.183163 4.513332 0.214531 5.580491 0.221851 -3.651380 0.156654 5.022805 0.466722
134 0.324074 7749.635982 4.445795 0.161649 5.588059 0.252527 -3.603146 0.214331 4.842334 0.307779
135 0.220339 7890.835514 4.825765 0.126375 5.945658 0.229142 -3.995736 0.193845 5.222304 0.258922
136 0.306122 7786.816693 4.715600 0.192545 5.790194 0.264005 -3.885571 0.092302 5.063454 0.315554
137 0.306306 9326.878881 4.426360 0.169354 5.538772 0.256899 -3.549704 0.159233 4.774214 0.273949
138 0.290000 8768.673535 4.230172 0.111268 5.273859 0.344462 -3.353516 0.150545 4.578026 0.263910
139 0.276596 8131.380747 4.533607 0.049863 5.668043 0.238407 -3.687162 0.199921 4.922813 0.313745
140 0.321839 8610.344092 4.829530 0.126436 5.963966 0.415574 -3.983085 0.223405 5.218736 0.251825
141 0.180451 9007.048535 3.945788 0.132364 5.177831 0.282357 -3.115687 0.302238 4.342328 0.291981
142 0.227273 7779.470330 4.627608 0.107934 5.859651 0.351276 -3.797506 0.179782 5.024148 0.310981
143 0.218750 8096.737071 4.244536 0.069444 5.480910 0.351312 -3.418765 0.227628 4.641076 0.268841
144 0.298851 8657.555940 4.536340 0.037277 5.873286 0.277751 -3.725204 0.229175 4.932880 0.271005
145 0.407080 8528.965084 4.617554 0.015409 5.954501 0.234517 -3.806418 0.169970 5.014094 0.211347
146 0.345794 8634.183494 4.769227 0.039957 6.106174 0.350216 -3.958091 0.164523 5.165767 0.373614
147 0.267241 8868.413704 4.358227 0.035650 5.695174 0.369337 -3.547091 0.280421 4.754768 0.351724
148 0.279279 8281.792572 4.176069 0.175636 5.513015 0.163699 -3.364932 0.162607 4.572609 0.322366
149 0.292929 10118.611074 4.299444 0.246135 5.550765 0.057250 -3.447593 0.230041 4.695984 0.346350
150 0.277228 10062.993320 4.420224 0.235893 5.671545 0.101785 -3.568373 0.235935 4.816764 0.339239
151 0.250000 8711.570247 4.791042 0.314835 6.161360 0.128787 -3.977063 0.242886 5.187582 0.360789
152 0.282609 10363.435712 4.596468 0.304049 5.966786 0.216875 -3.696567 0.226964 4.993008 0.410483
153 0.336634 11024.518339 4.854200 0.301890 6.014528 0.161046 -3.940174 0.164808 5.250740 0.272787
154 0.382979 11537.167758 4.164773 0.320164 5.325102 0.051502 -3.214205 0.179913 4.495931 0.203924
155 0.294118 8112.693336 4.003283 0.378248 5.314207 0.181242 -3.188187 0.171977 4.278179 0.238650
156 0.388889 8587.525928 4.044421 0.198797 5.355345 0.226372 -3.221350 0.128218 4.311341 0.203085
157 0.288462 8900.418222 4.513036 0.292831 5.772498 0.246607 -3.665461 0.158855 4.779957 0.171328
158 0.279070 10412.641147 4.817057 0.222607 6.076519 0.182734 -3.866184 0.156494 5.083978 0.244475
159 0.250000 8290.105150 4.672583 0.177941 5.932046 0.184829 -3.721711 0.347361 4.939504 0.180766
160 0.257143 10257.244501 4.619930 0.182911 5.879392 0.368115 -3.669057 0.224283 4.886851 0.155682
161 0.305263 10599.019826 4.084618 0.264692 5.350463 0.144720 -3.140128 0.318157 4.351539 0.207688
162 0.370000 8338.569838 4.301370 0.272848 5.532795 0.077456 -3.449461 0.351673 4.568290 0.314141
163 0.317073 8502.740718 4.802244 0.272848 6.033670 0.013998 -4.000533 0.536908 5.119362 0.532484
164 0.350000 8876.517439 4.238203 0.329046 5.552650 0.040582 -3.436537 0.570128 4.555366 0.164913
165 0.270000 9707.823052 4.812936 0.329046 6.170689 0.085299 -3.986768 0.259705 5.173404 0.230961
166 0.400000 10517.949117 4.333763 0.247694 5.691516 0.185455 -3.516948 0.215975 4.694232 0.070602
167 0.522727 10514.364973 4.197117 0.179921 5.554870 0.044331 -3.380302 0.040324 4.557585 0.044513
168 0.379310 10297.679590 4.038938 0.165452 5.402837 0.008412 -3.228096 0.032387 4.399407 0.074366
169 0.453704 11033.634531 4.522898 0.191229 5.886796 0.101376 -3.712056 0.040683 4.883366 0.081333
170 0.526786 11387.895544 4.486132 0.212980 5.850031 0.047366 -3.675290 0.013053 4.846600 0.117505
171 0.447619 10700.132187 4.443423 0.189244 5.809410 0.051959 -3.634669 0.017763 4.805980 0.090081
172 0.500000 11426.531526 4.381835 0.239797 5.599114 0.005953 -3.567875 0.010612 4.739185 0.157637
173 0.437500 9805.544782 4.519237 0.239797 5.777311 0.037173 -3.746072 0.010559 4.876588 0.150474
174 0.525641 10377.497544 4.388755 0.235872 5.620803 0.001817 -3.602052 0.054043 4.746106 0.145423
175 0.356436 9786.116816 4.183062 0.170275 5.415110 0.018126 -3.396358 0.045200 4.540413 0.135822
176 0.382979 10868.541443 4.423054 0.178071 5.773707 0.016302 -3.636351 0.099796 4.780405 0.193339
177 0.436782 8666.115448 4.072202 0.188646 5.429960 0.045032 -3.391763 0.076697 4.419438 0.079385
178 0.409091 10867.867292 4.315043 0.214050 5.780417 0.036757 -3.499289 0.071710 4.705396 0.188345
179 0.390476 10698.343941 4.408844 0.158782 5.607944 0.081200 -3.592584 0.059149 4.798691 0.290884
180 0.434343 10550.175137 3.994391 0.125351 5.164879 0.093948 -3.178132 0.056393 4.384239 0.165785
181 0.240741 9123.933561 4.418123 0.055392 5.588611 0.116784 -3.601864 0.101368 4.807970 0.381427
182 0.412371 10629.873714 4.409920 0.173666 5.643783 0.115301 -3.607069 0.028131 4.799767 0.369025
183 0.381443 10376.663201 4.286947 0.173499 5.486196 0.285458 -3.484096 0.010683 4.676794 0.355319
184 0.336735 8173.592906 5.102882 0.032244 6.453590 0.315058 -4.300031 0.014677 5.492729 0.347960
185 0.440860 9598.629540 4.376039 0.166455 5.726747 0.399434 -3.573188 0.009889 4.829780 0.212347
186 0.326923 8074.145300 4.613521 0.203822 6.122625 0.142777 -3.933121 0.107625 4.832760 0.248618
187 0.330000 10427.139839 4.142931 0.182399 5.553915 0.137348 -3.364412 0.073349 4.381777 0.178669
188 0.262500 7825.232829 4.640545 0.180662 6.051530 0.065237 -3.954906 0.079028 4.879391 0.127001
189 0.367347 7682.743899 4.364834 0.052669 5.657219 0.116113 -3.627242 0.086139 4.436805 0.341717
190 0.284553 8010.657626 4.255529 0.094574 5.482762 0.158865 -3.452785 0.148397 4.327500 0.308788
191 0.243478 8566.948352 4.518420 0.086405 5.679383 0.094813 -3.715676 0.044892 4.644574 0.205397
192 0.350515 10069.448520 4.464966 0.099994 5.625929 0.103115 -3.623958 0.053817 4.591120 0.248387
193 0.321839 9722.231299 4.619975 0.067971 5.780939 0.189492 -3.778968 0.030073 4.746129 0.212894
194 0.344828 10409.876025 4.345330 0.031122 5.455577 0.141730 -3.468825 0.033704 4.518964 0.313166
195 0.463158 10749.727508 4.836585 0.068286 5.946832 0.095904 -3.960080 0.068007 5.010219 0.323642
196 0.442105 10169.412019 4.713526 0.096074 5.702343 0.121595 -3.866754 0.038522 4.900507 0.353170
197 0.413793 10699.076414 4.804332 0.079319 5.793149 0.095702 -3.957560 0.086536 4.969630 0.228318
198 0.514563 11511.511566 4.326727 0.065403 5.393052 0.117867 -3.429378 0.163462 4.492025 0.224411
199 0.375000 11260.872875 4.467947 0.094092 5.534272 0.021998 -3.570599 0.102395 4.633245 0.147067
200 0.385417 9039.654232 4.299330 0.122715 5.478571 0.008777 -3.508766 0.117826 4.420964 0.062035
201 0.386792 8552.192050 4.027401 0.116491 5.206642 0.001748 -3.241991 0.099079 4.149035 0.123257
202 0.433333 10040.706801 4.283989 0.076881 5.383347 0.005425 -3.402853 0.088600 4.336758 0.099195
203 0.336283 9749.252947 4.292916 0.085411 5.399554 0.042317 -3.411780 0.099235 4.345685 0.123401
204 0.431193 8106.854552 4.364670 0.090130 5.582490 0.229375 -3.587761 0.038623 4.521667 0.175615
205 0.427083 9152.861753 4.292280 0.035815 5.478838 0.113923 -3.484109 0.125180 4.449277 0.109291
206 0.500000 9896.369840 4.337512 0.020952 5.565842 0.138653 -3.455733 0.078055 4.494509 0.038446
207 0.339623 7847.368637 4.632870 0.025616 5.872275 0.155022 -3.859670 0.100690 4.800942 0.067892
208 0.417582 7042.325830 4.295236 0.074280 5.534641 0.058814 -3.522035 0.038340 4.463308 0.071003
209 0.418605 9788.513786 4.545795 0.104143 5.735403 0.203822 -3.698676 0.150195 4.713867 0.049676
210 0.310345 8496.618298 4.123424 0.145819 5.313031 0.156020 -3.276304 0.055237 4.291495 0.182381
211 0.388235 10999.785085 4.567182 0.098235 5.693290 0.201276 -3.594274 0.036473 4.735254 0.088352
212 0.642857 11402.038094 4.302906 0.056083 5.352154 0.120017 -3.323319 0.003805 4.464299 0.162498
213 0.523256 11294.356213 4.364579 0.056332 5.404329 0.229217 -3.414773 0.007185 4.487050 0.157683
214 0.511364 9810.136651 4.286529 0.092639 5.475225 0.092498 -3.417183 0.015055 4.489460 0.225093
215 0.484211 10175.698899 4.219602 0.150422 5.408297 0.016836 -3.350256 0.066608 4.422533 0.214800
216 0.444444 10871.238840 4.452313 0.105723 5.641009 0.029210 -3.582967 0.113622 4.655244 0.251405
217 0.429907 10486.597016 4.057934 0.174932 5.246630 0.031958 -3.188588 0.085004 4.260865 0.130464
218 0.400000 9762.854056 4.311152 0.213683 5.499848 0.104562 -3.441806 0.168311 4.514084 0.080514
219 0.350000 10651.350386 4.057356 0.248438 5.246052 0.050582 -3.188010 0.148004 4.260287 0.056782
220 0.348214 10670.463681 4.459349 0.150450 5.662785 0.108260 -3.607026 0.136171 4.662280 0.066873
221 0.420561 10337.412365 4.095260 0.203948 5.327473 0.088287 -3.271713 0.154046 4.298191 0.044132
222 0.478261 10207.568264 4.288653 0.119167 5.505497 0.037265 -3.465106 0.157971 4.491584 0.178278
223 0.434343 9872.586177 3.951330 0.141611 5.205391 0.156587 -3.127783 0.143120 4.154261 0.056083
224 0.405405 10085.575574 4.295842 0.168882 5.524675 0.039845 -3.472472 0.074452 4.473545 0.106932
225 0.396040 10693.035325 4.427917 0.201040 5.655150 0.053599 -3.602948 0.048301 4.605620 0.250220
226 0.464646 9938.529377 4.657497 0.148156 5.884730 0.033803 -3.832528 0.029899 4.835200 0.091416
227 0.428571 9817.482170 4.369378 0.138602 5.595570 0.017015 -3.544409 0.037004 4.490876 0.071958
228 0.464286 11133.288713 4.797504 0.111816 6.072537 0.127282 -3.921974 0.037443 4.919002 0.135018
229 0.524752 8758.088044 4.478692 0.086740 5.801080 0.046641 -3.730008 0.098293 4.600190 0.055972
230 0.354839 9940.869610 4.082441 0.125619 5.404829 0.058773 -3.333757 0.162452 4.203939 0.026036
231 0.326087 8827.205768 4.277140 0.109705 5.599529 0.057112 -3.528457 0.067920 4.398638 0.160113
232 0.413043 9973.907303 4.417838 0.152438 5.740227 0.081486 -3.669155 0.076584 4.539336 0.163426
233 0.375000 10349.184643 4.016448 0.152438 5.338837 0.123404 -3.267765 0.069896 4.137946 0.047526
234 0.356436 11486.416828 4.213691 0.204314 5.518373 0.232084 -3.465008 0.122602 4.335189 0.138628
235 0.500000 12045.229176 3.930944 0.139193 5.124009 0.073270 -3.070644 0.021976 4.052442 0.090658
236 0.372340 11121.081785 4.609586 0.097852 5.802651 0.105784 -3.760703 0.029618 4.712364 0.166509
237 0.511111 10820.993596 4.448907 0.078068 5.641972 0.009555 -3.600024 0.013364 4.551685 0.066329
238 0.546296 10831.665829 4.349610 0.111895 5.564089 0.116735 -3.522142 0.006387 4.452387 0.079776
239 0.522222 10868.006261 4.809559 0.123235 6.024038 0.043345 -3.982091 0.017080 4.912336 0.045951
240 0.558140 13115.550860 4.218543 0.128162 5.319571 0.121299 -3.309809 0.024601 4.321321 0.086118
241 0.448980 10439.161232 4.354265 0.123987 5.556991 0.101092 -3.547229 0.018704 4.430094 0.012712
242 0.459770 10563.227452 4.261587 0.119755 5.464313 0.117950 -3.454552 0.043340 4.337416 0.005852
243 0.375000 9854.789510 4.199320 0.094453 5.428443 0.076179 -3.392285 0.079435 4.275149 0.070497
244 0.329268 10164.497023 4.452596 0.132997 5.810362 0.237145 -3.645561 0.079435 4.528426 0.042211
245 0.400000 9502.862242 4.018305 0.073732 5.406335 0.259328 -3.211270 0.048355 4.094135 0.013994
246 0.450000 9746.773269 3.697782 0.098795 4.991856 0.215249 -2.890747 0.024601 3.773612 0.009961
247 0.341880 9959.417882 4.529238 0.090797 5.891566 0.261195 -3.722203 0.028499 4.605068 0.009735
248 0.514563 10218.584492 4.201337 0.107755 5.563665 0.358783 -3.394302 0.000989 4.277167 0.007488
249 0.387755 8931.957586 4.522008 0.130026 5.789643 0.176541 -3.757899 0.003106 4.597838 0.000695
250 0.453608 9482.045499 4.385471 0.117271 5.653107 0.017050 -3.602466 0.010977 4.461301 0.002094
251 0.419753 9397.808868 4.259847 0.121351 5.477749 0.143723 -3.476842 0.005626 4.335677 0.003184
252 0.442478 9247.182130 4.700787 0.123461 5.949010 0.176494 -3.917781 0.001955 4.776616 0.108240
253 0.490196 10300.069800 4.673809 0.100052 5.887631 0.089192 -3.856402 0.004315 4.749639 0.054334
254 0.581633 12464.796815 4.087992 0.100191 5.303537 0.025030 -3.173125 0.024079 4.315476 0.045173
255 0.485981 12343.080797 4.134989 0.115600 5.301282 0.064816 -3.241094 0.031836 4.362474 0.040428
256 0.361905 10763.123132 4.520796 0.082866 5.708876 0.094752 -3.644956 0.032593 4.737443 0.107280
257 0.398148 8595.336690 4.144142 0.121595 5.428869 0.187454 -3.349148 0.058163 4.342309 0.018736
258 0.500000 9564.083668 4.261632 0.143829 5.546359 0.308608 -3.466639 0.013811 4.481308 0.028157
259 0.447368 9639.714510 4.322086 0.110086 5.583158 0.486634 -3.527092 0.006184 4.541762 0.059553
